Hashcode,Player,Team,Pos,Age,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,SH,SF,HBP,AVG,OBP,SLG,OPS,League,Teams,Leagues,Season,Total_OB,Total_Outs,Game_Fatigue_Factor,Condition,Status,Injured Days
962816,Mike Ford,CIN,DH,31,1080864,2838240,326592,614304,85536,0,155520,349920,0,0,326592,956448,0,7776,62208,0.133,0.188,0.333,0.521,NL,"['ATL', 'LAA', 'SF', 'SEA', 'CIN']","['NL', 'AL']","[2022, 2023, 2024]",1003104,2286144,0,100,Active,0
538465,Jose Fermin,STL,2B,25,60,132,6,30,2,0,0,8,2,2,16,20,4,0,6,0.2,0.333,0.2,0.533,NL,['STL'],['NL'],"[2022, 2023, 2024]",52,108,0,100,Active,0
885701,Heston Kjerstad,BAL,DH,25,40,88,6,18,2,0,4,6,0,0,8,32,0,0,2,0.143,0.294,0.143,0.437,AL,['BAL'],['AL'],"[2022, 2023, 2024]",28,72,0,100,Active,0
839254,Alek Thomas,ARI,OF,24,2178,6921,882,1593,315,54,162,738,117,36,369,1467,18,72,63,0.214,0.214,0.5,0.714,AL,['ARI'],['AL'],"[2022, 2023, 2024]",2025,5391,0,100,Active,0
844520,Romy Gonzalez,BOS,2B,27,738,1908,252,423,72,27,45,225,72,9,45,702,9,18,9,0.286,0.333,0.286,0.619,AL,"['CWS', 'BOS']",['AL'],"[2022, 2023, 2024]",477,1494,0,100,Active,0
234496,Jason Heyward,LAD,OF,34,1584,4365,666,1089,252,9,144,468,27,18,405,873,0,36,54,0.214,0.2,0.214,0.414,AL,"['CHC', 'LAD']","['AL', 'NL']","[2022, 2023, 2024]",1548,3330,0,100,Active,0
383623,Alex Jackson,TB,C,28,22,50,2,8,2,0,0,4,0,0,2,34,0,2,0,0.077,0.133,0.154,0.287,AL,"['TB', 'MIL']","['AL', 'NL']","[2022, 2023, 2024]",10,42,0,100,Active,0
535239,Kody Clemens,PHI,3B,27,1008,2421,279,477,108,9,99,333,9,0,144,675,0,18,9,0.308,0.308,1.0,1.308,NL,"['DET', 'PHI']","['NL', 'AL']","[2022, 2023, 2024]",630,1953,0,100,Active,0
852463,Sam Haggerty,SEA,OF,29,1278,2511,387,621,108,18,54,261,216,18,306,657,18,18,45,0.083,0.154,0.083,0.237,AL,['SEA'],['AL'],"[2022, 2023, 2024]",972,1935,0,100,Active,0
397117,Andruw Monasterio,MIL,2B,26,198,588,80,148,28,2,6,56,14,4,60,140,0,4,6,0.083,0.214,0.083,0.297,NL,['MIL'],['NL'],"[2022, 2023, 2024]",214,446,0,100,Active,0
939400,Rafael Ortega,CWS,OF,32,1602,3978,486,909,153,9,72,396,162,72,585,990,18,72,27,0.0,0.071,0.0,0.071,AL,"['NYM', 'CHC', 'CWS']","['AL', 'NL']","[2022, 2023, 2024]",1521,3096,0,100,Active,0
93382,Jonah Bride,MIA,3B,28,945,2358,243,450,72,0,9,135,9,9,279,504,18,27,72,0.167,0.231,0.25,0.481,NL,"['OAK', 'MIA']","['NL', 'AL']","[2022, 2023, 2024]",801,1980,0,100,Active,0
1026311,Casey Schmitt,SF,SS,25,186,530,56,106,32,0,10,62,4,2,26,136,6,6,10,0.083,0.083,0.167,0.25,NL,['SF'],['NL'],"[2022, 2023, 2024]",142,434,0,100,Active,0
331133,Tyler Soderstrom,OAK,DH,22,96,274,20,48,4,0,8,18,0,0,22,96,0,2,2,0.333,0.333,0.667,1.0,AL,['OAK'],['AL'],"[2022, 2023, 2024]",72,228,0,100,Active,0
660657,Owen Miller,MIL,2B,27,2043,6543,747,1620,387,9,99,720,135,18,441,1431,0,117,81,0.083,0.083,0.083,0.166,NL,"['CLE', 'MIL']","['NL', 'AL']","[2022, 2023, 2024]",2142,5004,0,100,Active,0
70093,Grae Kessinger,HOU,SS,26,72,102,8,16,4,0,2,2,0,2,10,34,0,0,0,0.0,0.0,0.0,0.0,AL,['HOU'],['AL'],"[2022, 2023, 2024]",26,86,0,100,Active,0
1005584,Victor Robles,WSH,OF,26,1575,4356,531,1044,135,27,54,378,234,54,279,1125,135,36,126,0.182,0.4,0.182,0.582,AL,"['WAS', 'WSH']","['AL', 'NL']","[2022, 2023, 2024]",1449,3438,0,100,Active,0
659820,Luis Guillorme,LAA,2B,29,10816,27776,3008,7104,1408,128,192,1920,64,0,2944,5312,256,64,128,0.3,0.364,0.5,0.864,AL,"['NYM', 'ATL', 'LAA']","['AL', 'NL']","[2022, 2023, 2024]",10176,20800,0,100,Active,0
253385,Trey Cabbage,HOU,OF,27,56,126,10,26,8,0,2,20,2,2,4,56,0,2,0,0.2,0.2,0.3,0.5,AL,"['LAA', 'HOU']",['AL'],"[2022, 2023, 2024]",30,100,0,100,Active,0
868653,Donovan Solano,SD,2B,36,1953,6138,594,1746,387,9,81,567,0,0,540,1458,0,27,189,0.4,0.5,0.5,1.0,NL,"['SD', 'CIN', 'MIN']","['AL', 'NL']","[2022, 2023, 2024]",2475,4581,0,100,Active,0
330787,Buddy Kennedy,DET,3B,25,414,1053,117,216,27,18,18,153,9,0,126,297,0,27,18,0.2,0.308,0.5,0.808,AL,"['ARI', 'DET']",['AL'],"[2022, 2023, 2024]",360,855,0,100,Active,0
667235,Tony Kemp,BAL,2B,32,2484,7785,936,1728,333,45,108,657,234,45,810,990,108,54,126,0.0,0.1,0.0,0.1,AL,"['BAL', 'OAK']",['AL'],"[2022, 2023, 2024]",2664,6183,0,100,Active,0
204060,Niko Goodrum,LAA,SS,32,243,612,36,72,18,0,0,9,18,9,45,288,9,0,0,0.0,0.182,0.0,0.182,AL,"['TB', 'HOU', 'LAA']",['AL'],"[2022, 2023, 2024]",117,540,0,100,Active,0
435228,Brian Serven,TOR,C,29,720,1962,180,369,45,9,54,153,0,0,126,522,18,9,27,0.0,0.2,0.0,0.2,AL,"['COL', 'TOR']","['AL', 'NL']","[2022, 2023, 2024]",522,1620,0,100,Active,0
1037578,David Fletcher,ATL,2B,29,891,2817,243,711,90,9,36,279,9,0,126,234,27,9,27,0.25,0.222,0.25,0.472,NL,"['LAA', 'ATL']","['NL', 'AL']","[2022, 2023, 2024]",864,2133,0,100,Active,0
306059,Ryan McKenna,BAL,OF,27,1827,2574,441,639,153,0,54,279,63,18,189,864,45,27,45,0.375,0.444,1.125,1.569,AL,['BAL'],['AL'],"[2022, 2023, 2024]",873,1980,0,100,Active,0
564752,Jahmai Jones,NYY,DH,26,36,36,8,8,2,0,2,8,2,0,4,18,0,0,2,0.25,0.4,0.625,1.025,AL,"['NYY', 'MIL']","['AL', 'NL']","[2022, 2023, 2024]",14,30,0,100,Active,0
13266,Robbie Grossman,TEX,OF,34,170000,526875,63750,116250,28750,1250,10625,61250,5625,1250,79375,155000,0,8125,5000,0.125,0.222,0.125,0.347,AL,"['CWS', 'DET', 'TEX', 'ATL']","['NL', 'AL']","[2022, 2023, 2024]",200625,415625,0,100,Active,0
704561,Zach Remillard,CWS,2B,30,114,308,34,80,14,0,2,36,8,6,18,102,8,0,2,0.429,0.5,0.429,0.929,AL,['CWS'],['AL'],"[2022, 2023, 2024]",100,230,0,100,Active,0
1009272,Mark Vientos,NYM,DH,24,756,2349,207,495,54,9,99,243,9,0,135,747,0,18,27,0.429,0.429,0.857,1.286,NL,['NYM'],['NL'],"[2022, 2023, 2024]",657,1881,0,100,Active,0
850153,Kyren Paris,LAA,SS,22,38,94,10,10,0,0,0,2,6,0,10,38,2,0,2,0.143,0.25,0.143,0.393,AL,['LAA'],['AL'],"[2022, 2023, 2024]",22,86,0,100,Active,0
765640,Nick Gonzales,PIT,2B,24,76,244,26,50,16,2,4,30,2,2,14,76,2,4,8,0.143,0.25,0.143,0.393,NL,['PIT'],['NL'],"[2022, 2023, 2024]",72,202,0,100,Active,0
663886,Drew Millas,WSH,C,26,26,68,2,18,4,0,2,12,2,0,8,12,2,0,0,0.167,0.167,0.167,0.334,AL,"['WAS', 'WSH']","['AL', 'NL']","[2022, 2023, 2024]",26,50,0,100,Active,0
1041424,Samad Taylor,SEA,2B,25,68,130,26,28,4,2,0,8,16,0,14,46,2,2,0,0.4,0.4,0.4,0.8,AL,"['SEA', 'KC']",['AL'],"[2022, 2023, 2024]",42,102,0,100,Active,0
658545,Luis Matos,SF,OF,22,156,464,50,114,26,2,4,30,6,0,40,66,4,0,6,0.0,0.0,0.0,0.0,NL,['SF'],['NL'],"[2022, 2023, 2024]",160,356,0,100,Active,0
433703,Brett Wisely,SF,2B,25,104,246,20,42,10,0,4,16,4,2,18,82,2,2,0,0.0,0.0,0.0,0.0,NL,['SF'],['NL'],"[2022, 2023, 2024]",60,204,0,100,Active,0
1047951,Matthew Batten,SD,3B,28,531,1278,171,306,63,9,18,108,18,18,171,324,9,0,18,0.333,0.333,1.0,1.333,NL,['SD'],['NL'],"[2022, 2023, 2024]",495,990,0,100,Active,0
539235,Sean Murphy,ATL,C,29,2313,8190,1188,2043,522,18,351,1206,9,0,945,2007,0,54,279,0.0,0.0,0.0,0.0,NL,"['OAK', 'ATL']","['NL', 'AL']","[2022, 2023, 2024]",3267,6426,0,100,Active,0
255200,Jason Delay,PIT,C,29,1152,2925,333,675,153,9,18,270,0,18,216,846,36,9,45,0.0,0.25,0.0,0.25,NL,['PIT'],['NL'],"[2022, 2023, 2024]",936,2295,0,100,Active,0
119427,Brett Sullivan,SD,C,30,72,166,14,34,6,0,2,12,0,0,8,42,0,2,0,0.0,0.0,0.0,0.0,NL,['SD'],['NL'],"[2022, 2023, 2024]",42,132,0,100,Active,0
1032075,Royce Lewis,MIN,3B,24,639,2331,378,729,99,0,162,522,54,9,189,540,0,0,18,1.0,1.0,2.5,3.5,AL,['MIN'],['AL'],"[2022, 2023, 2024]",936,1620,0,100,Active,0
188316,Oscar Colas,CWS,OF,25,152,492,64,106,18,0,10,38,8,6,24,142,4,4,4,0.0,0.0,0.0,0.0,AL,['CWS'],['AL'],"[2022, 2023, 2024]",134,390,0,100,Active,0
882598,Taylor Trammell,NYY,OF,26,4800,9920,1536,1728,576,0,448,1344,128,128,1472,3712,64,64,64,1.0,1.0,1.0,2.0,AL,"['SEA', 'LAD', 'NYY']",['AL'],"[2022, 2023, 2024]",3264,8256,0,100,Active,0
413388,Akil Baddoo,DET,OF,25,1674,4626,639,990,144,36,117,387,207,81,594,1377,18,9,0,1.0,1.0,3.0,4.0,AL,['DET'],['AL'],"[2022, 2023, 2024]",1584,3636,0,100,Active,0
898735,Conner Capel,CIN,OF,26,3584,8064,832,2240,320,64,192,896,384,256,1088,2304,0,128,64,0.0,0.0,0.0,0.0,NL,"['OAK', 'CIN', 'STL']","['NL', 'AL']","[2022, 2023, 2024]",3392,5888,0,100,Active,0
842285,Luke Williams,ATL,SS,27,58750,91875,14375,19375,3125,625,625,3750,9375,2500,5625,32500,0,0,0,0.0,0.0,0.0,0.0,NL,"['ATL', 'LAD', 'SF', 'MIA']","['AL', 'NL']","[2022, 2023, 2024]",25000,72500,0,100,Active,0
716323,Forrest Wall,ATL,OF,28,34,28,14,12,4,0,2,4,10,2,4,8,0,0,0,0.0,0.0,0.0,0.0,NL,['ATL'],['NL'],"[2022, 2023, 2024]",16,16,0,100,Active,0
303443,Tyler Heineman,BOS,C,32,53125,122500,13125,26875,5625,625,0,7500,1250,0,10000,15625,2500,0,4375,0.0,0.5,0.0,0.5,AL,"['PIT', 'TOR', 'BOS']","['AL', 'NL']","[2022, 2023, 2024]",41250,100000,0,100,Active,0
810032,Zack Short,ATL,2B,28,81875,153750,14375,28750,5625,0,4375,21875,4375,625,21250,49375,2500,1875,0,0.0,1.0,0.0,1.0,NL,"['NYM', 'DET', 'BOS', 'ATL']","['NL', 'AL']","[2022, 2023, 2024]",50000,125000,0,100,Active,0
